date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:35:48	98126/98126	---M--	200	added ('OK')	image/jpeg	etag:%225aadf522-17f4e%22	https://colorlib.com/preview/theme/cozastore/images/gallery-08.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/gallery-08.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:48	44908/44908	---M--	200	added ('OK')	image/jpeg	etag:%225aadf522-af6c%22	https://colorlib.com/preview/theme/cozastore/images/gallery-09.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/gallery-09.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:48	91249/91249	---M--	200	added ('OK')	image/jpeg	etag:%225aadf544-16471%22	https://colorlib.com/preview/theme/cozastore/images/slide-04.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/slide-04.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:49	71401/71401	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e7-116e9%22	https://colorlib.com/preview/theme/cozastore/images/banner-04.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/banner-04.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:49	129549/129549	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e7-1fa0d%22	https://colorlib.com/preview/theme/cozastore/images/banner-05.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/banner-05.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:49	132491/132491	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e9-2058b%22	https://colorlib.com/preview/theme/cozastore/images/banner-06.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/banner-06.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:50	20081/20081	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Mar%202018%2005:09:16%20GMT	https://colorlib.com/preview/theme/cozastore/blog-detail.html	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/blog-detail.html	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:50	153571/153571	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4f5-257e3%22	https://colorlib.com/preview/theme/cozastore/images/blog-01.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/blog-01.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:50	153478/153478	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4fc-25786%22	https://colorlib.com/preview/theme/cozastore/images/blog-02.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/blog-02.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:51	130191/130191	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4fb-1fc8f%22	https://colorlib.com/preview/theme/cozastore/images/blog-03.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/blog-03.jpg	(from https://colorlib.com/preview/theme/cozastore/home-02.html)
21:35:51	1923/1923	---M--	200	added ('OK')	image/png	etag:%225aadf746-783%22	https://colorlib.com/preview/theme/cozastore/images/icons/logo-02.png	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/icons/logo-02.png	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:51	203270/203270	---M--	200	added ('OK')	image/jpeg	etag:%225aadf550-31a06%22	https://colorlib.com/preview/theme/cozastore/images/slide-05.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/slide-05.jpg	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:52	134806/134806	---M--	200	added ('OK')	image/jpeg	etag:%225aadf554-20e96%22	https://colorlib.com/preview/theme/cozastore/images/slide-06.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/slide-06.jpg	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:52	170390/170390	---M--	200	added ('OK')	image/jpeg	etag:%225aadf556-29996%22	https://colorlib.com/preview/theme/cozastore/images/slide-07.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/slide-07.jpg	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:53	38958/38958	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e9-982e%22	https://colorlib.com/preview/theme/cozastore/images/banner-07.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/banner-07.jpg	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:53	138297/138297	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4eb-21c39%22	https://colorlib.com/preview/theme/cozastore/images/banner-08.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/banner-08.jpg	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:54	50676/50676	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4f2-c5f4%22	https://colorlib.com/preview/theme/cozastore/images/banner-09.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/banner-09.jpg	(from https://colorlib.com/preview/theme/cozastore/home-03.html)
21:35:55	2753/2753	---M--	200	added ('OK')	image/jpeg	etag:%225aadf524-ac1%22	https://colorlib.com/preview/theme/cozastore/images/item-cart-04.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/item-cart-04.jpg	(from https://colorlib.com/preview/theme/cozastore/shoping-cart.html)
21:35:55	2682/2682	---M--	200	added ('OK')	image/jpeg	etag:%225aadf525-a7a%22	https://colorlib.com/preview/theme/cozastore/images/item-cart-05.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/item-cart-05.jpg	(from https://colorlib.com/preview/theme/cozastore/shoping-cart.html)
21:35:55	48148/48148	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4f0-bc14%22	https://colorlib.com/preview/theme/cozastore/images/bg-02.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/bg-02.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:56	108902/108902	---M--	200	added ('OK')	image/jpeg	etag:%225aadf505-1a966%22	https://colorlib.com/preview/theme/cozastore/images/blog-04.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/blog-04.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:56	145640/145640	---M--	200	added ('OK')	image/jpeg	etag:%225aadf50c-238e8%22	https://colorlib.com/preview/theme/cozastore/images/blog-05.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/blog-05.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:56	89020/89020	---M--	200	added ('OK')	image/jpeg	etag:%225aadf50d-15bbc%22	https://colorlib.com/preview/theme/cozastore/images/blog-06.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/blog-06.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:57	4394/4394	---M--	200	added ('OK')	image/jpeg	etag:%225aadf53c-112a%22	https://colorlib.com/preview/theme/cozastore/images/product-min-01.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/product-min-01.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:57	3146/3146	---M--	200	added ('OK')	image/jpeg	etag:%225aadf53d-c4a%22	https://colorlib.com/preview/theme/cozastore/images/product-min-02.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/product-min-02.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:57	3519/3519	---M--	200	added ('OK')	image/jpeg	etag:%225aadf53d-dbf%22	https://colorlib.com/preview/theme/cozastore/images/product-min-03.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/product-min-03.jpg	(from https://colorlib.com/preview/theme/cozastore/blog.html)
21:35:58	30337/30337	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4ee-7681%22	https://colorlib.com/preview/theme/cozastore/images/bg-01.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/bg-01.jpg	(from https://colorlib.com/preview/theme/cozastore/about.html)
21:35:58	112732/112732	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e0-1b85c%22	https://colorlib.com/preview/theme/cozastore/images/about-01.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/about-01.jpg	(from https://colorlib.com/preview/theme/cozastore/about.html)
21:35:58	132424/132424	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e2-20548%22	https://colorlib.com/preview/theme/cozastore/images/about-02.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/about-02.jpg	(from https://colorlib.com/preview/theme/cozastore/about.html)
21:35:59	1263/1263	---M--	200	added ('OK')	image/png	etag:%225aadf73b-4ef%22	https://colorlib.com/preview/theme/cozastore/images/icons/icon-email.png	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/icons/icon-email.png	(from https://colorlib.com/preview/theme/cozastore/contact.html)
21:35:59	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f3194c2-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/xampp/htdocs/cozastore/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/preview/theme/cozastore/contact.html)
21:35:59	8246/8246	---MCZ	200	added ('OK')	application/javascript	etag:W/%225aadf55e-2036%22	https://colorlib.com/preview/theme/cozastore/js/map-custom.js	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/js/map-custom.js	(from https://colorlib.com/preview/theme/cozastore/contact.html)
21:36:00	3113/3113	---M--	200	added ('OK')	image/jpeg	etag:%225aadf4e1-c29%22	https://colorlib.com/preview/theme/cozastore/images/avatar-01.jpg	C:/xampp/htdocs/cozastore/colorlib.com/preview/theme/cozastore/images/avatar-01.jpg	(from https://colorlib.com/preview/theme/cozastore/product-detail.html)
